latitude,longitude,bright_ti4,scan,track,acq_time,satellite,confidence,bright_ti5,frp,daynight,Class
58.53563,-120.72519,296.65,0.38,0.36,1028,1,1,279.92,1.16,0,0
57.08225,-100.26143,336.97,0.41,0.37,848,1,1,291.17,6.67,0,0
59.07098,-120.31261,332.28,0.38,0.36,1028,1,1,289.2,3.62,0,0
57.65115,-120.35152,297.61,0.64,0.72,1208,1,1,280.52,2.87,0,0
57.07505,-100.27956,301.9,0.41,0.37,848,1,1,278.5,1.09,0,0
58.6852,-118.37978,302.25,0.55,0.68,847,1,1,286.52,1.62,0,0
58.86097,-120.47738,308.19,0.38,0.36,1028,1,1,283.25,1.09,0,0
58.69796,-118.35567,304.61,0.55,0.68,847,1,1,286.96,4.08,0,0
58.00486,-119.6527,301.27,0.64,0.72,1208,1,1,280.63,1.96,0,0
58.81947,-118.05389,316.1,0.4,0.37,1028,1,1,287.92,2.21,0,0
58.6231,-120.53603,302.34,0.57,0.69,1208,1,1,280.56,3.0,0,0
57.07639,-100.27105,334.54,0.41,0.37,848,1,1,281.74,3.96,0,0
58.6281,-120.52802,310.51,0.57,0.69,1208,1,1,280.55,3.0,0,0
58.79702,-118.21873,318.57,0.54,0.68,847,1,1,286.17,4.89,0,0
58.62783,-120.48835,295.84,0.57,0.69,1208,1,1,280.64,2.3,0,0
58.68036,-120.96456,299.91,0.55,0.68,1208,1,1,280.33,3.22,0,0
58.53668,-120.73161,302.11,0.38,0.36,1028,1,1,278.52,1.65,0,0
58.32687,-119.98296,296.14,0.63,0.72,848,1,1,284.98,5.41,0,0
58.81335,-118.17853,321.51,0.4,0.37,1028,1,1,288.48,1.65,0,0
58.17394,-120.22508,307.13,0.39,0.36,1029,1,1,281.09,1.72,0,0
58.70524,-118.34113,312.87,0.55,0.68,847,1,1,286.57,2.19,0,0
58.80969,-120.44482,302.61,0.39,0.36,1028,1,1,282.73,1.54,0,0
59.7929,-115.17629,347.34,0.42,0.61,847,1,1,289.7,13.54,0,0
59.78129,-115.16068,302.71,0.42,0.61,847,1,1,289.1,2.11,0,0
58.46877,-121.40913,306.37,0.55,0.68,1208,1,1,280.45,2.37,0,0
57.11127,-100.2823,344.71,0.37,0.58,2019,1,1,300.43,173.46,1,0
58.63154,-120.53591,317.31,0.57,0.69,1208,1,1,280.99,3.0,0,0
58.13454,-118.59764,321.07,0.4,0.37,1028,1,1,292.73,4.76,0,0
57.09493,-100.28152,355.5,0.37,0.58,2019,1,1,318.2,39.64,1,0
59.06777,-120.31461,329.0,0.38,0.36,1028,1,1,287.98,3.62,0,0
57.09658,-100.2622,311.31,0.41,0.37,848,1,1,287.23,3.03,0,0
58.81703,-118.19852,303.51,0.4,0.37,1028,1,1,287.69,0.91,0,0
57.67113,-120.46719,305.39,0.39,0.36,1029,1,1,282.69,2.51,0,0
58.45543,-121.41663,303.53,0.55,0.68,1208,1,1,280.41,1.81,0,0
59.30078,-123.12299,296.68,0.39,0.36,1028,1,1,280.53,0.84,0,0
58.53454,-120.73996,306.42,0.38,0.36,1028,1,1,279.55,1.25,0,0
58.7879,-117.98457,305.64,0.53,0.67,847,1,1,287.28,4.39,0,0
55.27926,-88.32894,330.51,0.4,0.37,1838,1,1,294.11,2.46,1,0
58.78997,-118.20963,308.11,0.4,0.37,1028,1,1,288.34,0.78,0,0
58.16059,-120.24207,304.03,0.61,0.71,1208,1,1,281.9,2.84,0,0
58.28262,-120.09008,296.09,0.61,0.71,1208,1,1,282.04,2.27,0,0
57.20661,-121.7474,313.32,0.38,0.36,1029,1,1,278.75,1.22,0,0
58.13091,-118.57793,331.76,0.4,0.37,1028,1,1,285.05,3.59,0,0
59.10223,-120.43798,316.97,0.55,0.68,1208,1,1,279.69,2.67,0,0
57.09311,-100.23891,339.29,0.48,0.64,1027,1,1,290.12,4.33,0,0
58.80431,-118.01156,304.28,0.4,0.37,1028,1,1,288.13,2.93,0,0
59.77559,-115.18417,313.8,0.43,0.62,847,1,1,289.53,3.09,0,0
59.74714,-115.2285,308.17,0.43,0.62,847,1,1,289.7,2.43,0,0
58.53989,-120.72968,300.41,0.38,0.36,1028,1,1,272.85,1.65,0,0
57.84092,-122.20698,311.33,0.38,0.36,1029,1,1,283.68,1.14,0,0
58.67822,-118.3846,303.86,0.55,0.68,847,1,1,286.09,2.81,0,0
58.17182,-120.23344,326.09,0.39,0.36,1029,1,1,278.75,4.82,0,0
58.72352,-121.02663,298.43,0.55,0.68,1208,1,1,281.65,2.5,0,0
58.80356,-118.20932,319.61,0.54,0.68,847,1,1,285.59,4.89,0,0
59.97667,-113.82909,342.8,0.44,0.38,2021,1,1,297.5,4.33,1,0
58.63652,-120.52785,324.94,0.57,0.69,1208,1,1,280.74,5.53,0,0
58.81615,-118.16731,305.83,0.65,0.73,1208,1,1,285.12,24.02,0,0
59.21577,-120.40875,302.57,0.38,0.36,1028,1,1,273.21,2.28,0,0
59.82118,-115.1245,304.4,0.42,0.61,847,1,1,290.4,1.91,0,0
58.80419,-118.20614,322.13,0.54,0.68,847,1,1,285.83,5.34,0,0
57.07388,-100.27924,296.31,0.41,0.37,848,1,1,278.05,2.22,0,0
59.75597,-111.76225,339.78,0.52,0.42,1028,1,1,294.62,4.66,0,0
58.61915,-119.23027,350.88,0.39,0.36,1028,1,1,297.46,3.9,0,0
58.71039,-120.47716,301.43,0.39,0.36,1028,1,1,281.58,1.97,0,0
59.09641,-120.35411,355.42,0.39,0.36,2021,1,1,290.51,11.89,1,0
58.13129,-118.59975,345.48,0.4,0.37,1028,1,1,291.35,4.76,0,0
58.45219,-121.40902,297.04,0.55,0.68,1208,1,1,279.28,1.81,0,0
59.1624,-120.38443,321.33,0.38,0.36,1028,1,1,281.93,3.19,0,0
58.69864,-118.35047,308.49,0.55,0.68,847,1,1,286.63,5.84,0,0
58.72628,-121.17575,307.22,0.69,0.74,847,1,1,269.39,3.34,0,0
58.67574,-120.4706,302.25,0.39,0.36,1028,1,1,280.24,1.5,0,0
58.54628,-120.73683,311.68,0.57,0.69,1208,1,1,281.91,4.75,0,0
58.77905,-120.14967,301.6,0.63,0.72,847,1,1,265.86,3.24,0,0
58.83674,-118.14738,304.81,0.4,0.37,1028,1,1,280.65,2.1,0,0
58.01657,-119.65173,297.8,0.64,0.72,1208,1,1,281.34,1.97,0,0
59.77394,-113.64806,306.2,0.47,0.4,1028,1,1,286.48,1.26,0,0
58.79106,-118.22493,320.26,0.54,0.68,847,1,1,285.98,4.74,0,0
58.21691,-118.69137,328.15,0.4,0.37,1028,1,1,291.77,5.16,0,0
58.67839,-118.37458,309.52,0.55,0.68,847,1,1,287.31,6.18,0,0
59.0603,-120.3121,325.64,0.38,0.36,1028,1,1,286.37,1.96,0,0
58.70145,-121.17554,300.41,0.69,0.74,847,1,1,282.2,4.02,0,0
59.75137,-112.50253,313.03,0.34,0.56,847,1,1,287.31,1.27,0,0
58.52272,-120.77525,299.03,0.38,0.36,1028,1,1,283.93,0.98,0,0
58.79016,-118.24777,304.09,0.54,0.68,847,1,1,286.15,2.43,0,0
58.603,-121.03011,320.58,0.38,0.36,1028,1,1,283.78,1.77,0,0
58.55162,-120.73672,320.46,0.38,0.36,1028,1,1,282.62,2.85,0,0
60.06833,-115.91579,316.69,0.45,0.63,847,1,1,286.29,7.67,0,0
58.73801,-118.30364,310.42,0.55,0.68,847,1,1,286.09,2.92,0,0
58.63533,-117.98515,298.89,0.41,0.37,1028,1,1,285.46,0.97,0,0
58.31369,-119.23074,318.41,0.64,0.72,1208,1,1,284.63,3.16,0,0
55.44524,-123.60003,321.5,0.38,0.36,1029,1,1,281.87,1.53,0,0
58.27222,-119.29789,316.18,0.64,0.72,1208,1,1,284.42,3.25,0,0
58.7711,-118.26318,305.97,0.54,0.68,847,1,1,284.96,1.76,0,0
58.12605,-118.55165,352.55,0.4,0.37,1028,1,1,305.67,10.53,0,0
58.13451,-118.59625,297.31,0.68,0.74,1208,1,1,285.39,3.56,0,0
58.82459,-118.13876,313.97,0.54,0.68,847,1,1,271.33,3.86,0,0
58.77089,-118.27302,299.97,0.54,0.68,847,1,1,284.74,1.76,0,0
58.83112,-118.12939,300.15,0.54,0.68,847,1,1,271.48,3.86,0,0
57.65152,-120.45155,302.74,0.64,0.72,1208,1,1,280.36,3.85,0,0
58.69396,-121.18732,297.09,0.69,0.74,847,1,1,281.98,2.25,0,0
58.81898,-118.0316,303.29,0.4,0.37,1028,1,1,287.86,1.51,0,0
58.70936,-121.00294,301.77,0.55,0.68,1208,1,1,282.14,4.25,0,0
58.75098,-118.29445,302.25,0.55,0.68,847,1,1,285.74,2.21,0,0
59.7575,-111.76237,340.23,0.32,0.55,847,1,1,291.25,3.43,0,0
57.9511,-121.54692,309.71,0.38,0.36,1029,1,1,285.64,1.13,0,0
58.12848,-118.56479,328.24,0.4,0.37,1028,1,1,294.56,6.39,0,0
59.75246,-111.76551,301.65,0.52,0.42,1028,1,1,286.88,4.66,0,0
58.47706,-121.40922,295.11,0.55,0.68,1208,1,1,280.64,2.37,0,0
58.55057,-120.7303,310.52,0.38,0.36,1028,1,1,282.14,1.05,0,0
58.78916,-117.99103,309.54,0.53,0.67,847,1,1,287.64,4.43,0,0
58.74672,-120.462,300.41,0.39,0.36,1028,1,1,281.4,0.94,0,0
58.7774,-118.24687,316.05,0.54,0.68,847,1,1,285.01,3.46,0,0
58.6736,-120.479,314.39,0.39,0.36,1028,1,1,276.0,2.08,0,0
58.8207,-118.06059,316.93,0.4,0.37,1028,1,1,286.97,2.21,0,0
58.55886,-117.99516,303.89,0.67,0.74,1208,1,1,283.13,4.04,0,0
59.95394,-117.26125,296.79,0.6,0.71,1208,1,1,282.21,1.2,0,0
58.77085,-118.25642,311.16,0.54,0.68,847,1,1,285.19,3.46,0,0
57.95008,-121.5406,305.3,0.38,0.36,1029,1,1,285.17,1.13,0,0
57.58916,-121.62888,328.24,0.38,0.36,1029,1,1,286.1,4.05,0,0
59.07741,-120.33015,305.43,0.38,0.36,1028,1,1,283.0,11.26,0,0
58.81931,-120.46027,314.11,0.39,0.36,1028,1,1,282.58,1.36,0,0
56.23922,-124.60876,315.41,0.39,0.36,1029,1,1,276.19,1.65,0,0
58.69518,-120.48737,304.94,0.57,0.69,1208,1,1,281.21,2.27,0,0
58.00354,-119.66972,304.07,0.64,0.72,1208,1,1,280.74,9.62,0,0
58.18145,-120.22755,299.93,0.39,0.36,1029,1,1,283.6,2.35,0,0
54.55542,-123.32963,312.54,0.38,0.36,1030,1,1,280.58,1.64,0,0
57.1057,-100.28851,354.84,0.37,0.58,2019,1,1,295.4,40.1,1,0
59.00702,-112.9357,297.28,0.51,0.41,1028,1,1,285.18,0.88,0,0
58.59875,-121.02558,311.62,0.38,0.36,1028,1,1,284.2,2.78,0,0
55.44571,-123.58055,302.15,0.38,0.36,1029,1,1,279.49,3.92,0,0
57.08462,-100.24899,336.46,0.37,0.58,2019,1,1,295.37,8.0,1,0
55.53419,-124.23132,305.96,0.39,0.36,1029,1,1,271.52,1.05,0,0
58.12708,-118.56026,305.97,0.68,0.74,1208,1,1,286.04,2.91,0,0
58.80688,-118.18297,328.22,0.4,0.37,1028,1,1,288.55,2.38,0,0
58.79049,-118.22807,318.02,0.54,0.68,847,1,1,286.32,4.39,0,0
57.65187,-120.4996,303.95,0.39,0.36,1029,1,1,284.3,1.64,0,0
57.07889,-100.2629,354.42,0.41,0.37,848,1,1,292.25,6.67,0,0
58.29523,-119.22967,300.72,0.64,0.72,1208,1,1,283.45,3.38,0,0
58.13818,-118.61737,336.36,0.4,0.37,1028,1,1,284.65,6.61,0,0
61.44284,-111.82462,298.05,0.47,0.4,1027,1,1,287.12,0.71,0,0
59.84518,-115.2393,306.59,0.43,0.62,847,1,1,284.26,1.82,0,0
58.82058,-118.15853,325.11,0.4,0.37,1028,1,1,287.07,2.64,0,0
58.82828,-118.16076,309.34,0.4,0.37,1028,1,1,287.61,1.58,0,0
58.83923,-120.4638,304.34,0.56,0.69,1208,1,1,282.11,2.85,0,0
58.70119,-117.98493,297.3,0.4,0.37,1028,1,1,285.66,1.1,0,0
59.31124,-123.23541,296.08,0.45,0.63,1208,1,1,274.11,2.09,0,0
57.99969,-119.66114,300.0,0.64,0.72,1208,1,1,280.35,1.96,0,0
58.78923,-120.04707,302.82,0.63,0.72,847,1,1,280.37,2.79,0,0
59.758,-111.77082,335.23,0.52,0.42,1028,1,1,293.47,3.71,0,0
59.75094,-112.51952,342.35,0.46,0.39,2020,1,1,297.2,4.95,1,0
55.44248,-123.58209,318.25,0.38,0.36,1029,1,1,280.25,3.92,0,0
59.76298,-111.77359,314.26,0.32,0.55,847,1,1,288.53,1.66,0,0
58.7645,-118.27267,305.02,0.54,0.68,847,1,1,285.3,2.57,0,0
58.45968,-121.41518,315.21,0.55,0.68,1208,1,1,280.35,1.66,0,0
58.8175,-118.1776,339.68,0.54,0.68,847,1,1,280.25,22.73,0,0
57.10062,-100.26902,208.0,0.37,0.58,2019,1,0,321.8,77.17,1,0
58.67097,-120.11703,298.75,0.63,0.72,847,1,1,285.88,5.71,0,0
59.75181,-112.51129,327.42,0.46,0.39,2020,1,0,297.82,4.94,1,0
58.73054,-117.98232,299.39,0.66,0.73,1208,1,1,284.71,3.18,0,0
58.82815,-121.03109,305.43,0.68,0.74,847,1,1,282.01,3.11,0,0
58.06351,-119.66975,303.23,0.61,0.71,848,1,1,282.87,50.04,0,0
58.65544,-120.49722,309.72,0.39,0.36,1028,1,1,278.7,2.17,0,0
59.82119,-115.14016,318.48,0.42,0.61,847,1,1,290.12,5.38,0,0
58.67681,-120.47704,309.0,0.39,0.36,1028,1,1,282.25,1.5,0,0
58.12335,-118.55228,356.96,0.38,0.36,2020,1,0,302.03,13.31,1,0
60.06822,-115.94112,304.43,0.45,0.63,847,1,1,286.07,0.83,0,0
57.75772,-120.83502,302.5,0.67,0.74,848,1,1,284.4,2.46,0,0
57.94687,-121.54243,305.36,0.38,0.36,1029,1,1,284.36,1.13,0,0
58.70397,-120.48108,306.05,0.39,0.36,1028,1,1,281.58,1.03,0,0
57.5248,-122.17565,302.63,0.38,0.36,1029,1,1,282.65,0.98,0,0
58.73277,-121.18869,295.47,0.69,0.74,847,1,1,280.34,3.87,0,0
60.24666,-118.08485,296.73,0.54,0.68,847,1,1,275.42,2.34,0,0
58.16371,-121.7061,312.99,0.72,0.76,848,1,1,282.05,2.8,0,0
58.65009,-120.50755,308.55,0.39,0.36,1028,1,1,280.1,1.31,0,0
58.78322,-120.02346,316.7,0.63,0.72,847,1,1,281.4,6.83,0,0
57.64897,-120.48544,297.7,0.63,0.72,1208,1,1,281.32,3.19,0,0
58.24113,-118.43185,321.76,0.55,0.68,848,1,1,290.24,5.67,0,0
58.25416,-120.26231,296.24,0.6,0.71,1208,1,1,281.86,2.27,0,0
59.07625,-120.3186,331.31,0.55,0.68,1208,1,1,287.02,4.25,0,0
58.76508,-120.15977,306.33,0.63,0.72,847,1,1,269.18,1.57,0,0
60.07415,-115.94111,300.54,0.45,0.63,847,1,1,285.88,0.89,0,0
58.71252,-120.49006,313.14,0.39,0.36,1028,1,1,281.13,1.32,0,0
57.08139,-100.25476,346.01,0.41,0.37,848,1,1,290.5,4.25,0,0
59.77561,-115.19205,327.21,0.43,0.62,847,1,1,289.99,8.81,0,0
59.78714,-115.18417,344.6,0.43,0.62,847,1,1,289.64,13.54,0,0
58.89194,-120.45119,299.91,0.38,0.36,1028,1,1,284.31,0.77,0,0
58.77632,-117.99993,314.83,0.53,0.67,847,1,1,287.36,3.65,0,0
58.5664,-120.74533,301.18,0.67,0.73,847,1,1,281.55,6.65,0,0
58.53971,-120.81435,301.89,0.38,0.36,1028,1,1,285.31,1.69,0,0
57.10582,-100.28217,367.0,0.37,0.58,2019,1,2,339.49,67.69,1,0
58.57479,-120.74456,299.97,0.57,0.69,1208,1,1,281.2,2.2,0,0
58.59025,-120.48745,326.13,0.39,0.36,1028,1,1,288.25,1.92,0,0
59.76262,-111.76176,298.97,0.32,0.55,847,1,1,287.57,0.78,0,0
58.15245,-120.26021,309.4,0.61,0.71,1208,1,1,281.72,2.83,0,0
58.57082,-120.74631,305.59,0.38,0.36,1028,1,1,282.36,1.05,0,0
58.77647,-120.0228,328.52,0.63,0.72,847,1,1,283.16,6.83,0,0
58.57188,-120.75273,309.5,0.38,0.36,1028,1,1,283.01,1.94,0,0
59.79852,-115.13688,302.65,0.42,0.61,847,1,1,289.03,2.01,0,0
59.8444,-115.24279,307.11,0.43,0.62,847,1,1,284.17,1.3,0,0
57.07868,-100.26894,302.46,0.48,0.64,1028,1,1,280.89,2.58,0,0
58.56656,-120.74183,306.1,0.38,0.36,1028,1,1,282.91,1.05,0,0
59.86369,-113.65399,296.17,0.47,0.39,1028,1,1,284.42,0.49,0,0
57.20982,-121.74562,304.35,0.38,0.36,1029,1,1,278.76,1.3,0,0
60.07428,-115.90738,306.85,0.45,0.63,847,1,1,286.65,1.84,0,0
58.68463,-118.38499,301.04,0.55,0.68,847,1,1,285.71,2.81,0,0
58.82405,-118.16814,330.47,0.54,0.68,847,1,1,277.18,7.66,0,0
58.66553,-118.39848,304.07,0.55,0.68,847,1,1,286.61,1.47,0,0
58.72295,-121.16519,317.12,0.69,0.74,847,1,1,274.33,4.37,0,0
58.804,-118.21597,312.17,0.54,0.68,847,1,1,285.85,5.34,0,0
56.66948,-121.64095,297.75,0.65,0.73,1209,1,1,278.58,1.6,0,0
58.72304,-119.97439,298.37,0.62,0.72,847,1,1,283.65,4.34,0,0
58.67146,-120.4874,318.77,0.39,0.36,1028,1,1,271.27,4.38,0,0
58.72503,-118.31277,320.18,0.55,0.68,847,1,1,287.11,12.07,0,0
58.48759,-121.42304,301.77,0.55,0.68,1208,1,1,280.97,1.91,0,0
58.56231,-120.73735,306.41,0.38,0.36,1028,1,1,283.24,1.3,0,0
58.57353,-119.54865,342.38,0.39,0.36,1028,1,1,293.57,3.11,0,0
58.17818,-120.20839,300.72,0.39,0.36,1029,1,1,272.97,1.72,0,0
57.24833,-120.696,295.23,0.65,0.73,1209,1,1,277.07,2.25,0,0
58.57404,-120.74438,300.76,0.38,0.36,1028,1,1,282.43,1.72,0,0
58.82718,-118.05611,301.88,0.4,0.37,1028,1,1,286.61,1.59,0,0
59.01288,-112.93022,326.94,0.45,0.39,2020,1,1,293.78,3.69,1,0
58.74192,-120.04218,309.42,0.63,0.72,847,1,1,285.57,6.03,0,0
57.65639,-120.3434,303.84,0.64,0.72,1208,1,1,280.74,2.87,0,0
59.28532,-121.45798,302.22,0.7,0.75,847,1,1,280.98,5.55,0,0
60.07412,-115.94956,297.14,0.45,0.63,847,1,1,286.13,0.89,0,0
58.63629,-120.4883,306.18,0.57,0.69,1208,1,1,281.0,2.72,0,0
59.80429,-115.13683,305.07,0.42,0.61,847,1,1,289.74,2.01,0,0
59.76951,-113.6472,344.55,0.44,0.38,2020,1,1,299.26,5.35,1,0
57.83965,-122.22134,298.05,0.38,0.36,1029,1,1,281.05,0.87,0,0
59.07836,-120.34306,308.72,0.55,0.68,1208,1,1,283.72,2.31,0,0
58.88125,-120.51482,306.21,0.38,0.36,1028,1,1,283.39,3.89,0,0
57.23648,-120.70158,300.26,0.67,0.74,848,1,1,278.96,3.05,0,0
58.59347,-121.01466,306.85,0.38,0.36,1028,1,1,281.64,1.04,0,0
59.01052,-112.93267,300.76,0.51,0.41,1028,1,1,285.74,0.88,0,0
58.55378,-120.72838,306.43,0.38,0.36,1028,1,1,282.73,1.05,0,0
58.80601,-118.18502,304.09,0.65,0.73,1208,1,1,285.75,29.14,0,0
59.94995,-117.26641,302.81,0.6,0.71,1208,1,1,282.09,1.78,0,0
58.64313,-120.50403,321.73,0.57,0.69,1208,1,1,281.16,6.65,0,0
58.81181,-118.20962,301.63,0.4,0.37,1028,1,1,287.69,0.74,0,0
58.82518,-118.06503,312.54,0.4,0.37,1028,1,1,285.68,2.97,0,0
59.86111,-113.64732,330.31,0.44,0.38,2020,1,1,293.44,3.99,1,0
58.60985,-117.98244,296.66,0.67,0.73,1208,1,1,284.17,2.43,0,0
58.78408,-118.25401,305.15,0.54,0.68,847,1,1,285.63,3.63,0,0
58.78448,-118.23438,322.21,0.54,0.68,847,1,1,285.58,4.74,0,0
58.78474,-117.99979,306.7,0.65,0.73,1208,1,1,284.78,3.94,0,0
58.68367,-120.9723,304.59,0.55,0.68,1208,1,1,280.48,6.06,0,0
58.48439,-121.41537,296.59,0.55,0.68,1208,1,1,280.25,1.91,0,0
58.76258,-117.98302,301.1,0.53,0.67,847,1,1,286.41,2.5,0,0
57.94366,-121.54426,308.44,0.38,0.36,1029,1,1,284.63,1.69,0,0
59.75328,-111.75727,336.9,0.48,0.4,2020,1,1,300.06,20.55,1,0
58.80043,-117.99493,304.48,0.53,0.67,847,1,1,287.74,3.45,0,0
58.75583,-120.03208,310.27,0.63,0.72,847,1,1,284.81,5.22,0,0
58.31508,-118.60376,328.97,0.56,0.69,848,1,1,288.11,12.06,0,0
58.1611,-120.23296,309.58,0.39,0.36,1029,1,1,280.56,3.81,0,0
58.53545,-120.80988,302.45,0.38,0.36,1028,1,1,284.78,1.37,0,0
58.62467,-120.52013,302.56,0.57,0.69,1208,1,1,280.51,2.58,0,0
58.8297,-118.20765,306.43,0.54,0.68,847,1,1,276.89,3.01,0,0
58.77171,-118.23369,328.74,0.54,0.68,847,1,1,286.68,9.33,0,0
58.83007,-118.1881,311.77,0.54,0.68,847,1,1,276.33,4.7,0,0
58.64132,-120.48032,304.61,0.57,0.69,1208,1,1,280.78,2.72,0,0
58.69124,-121.17243,304.64,0.69,0.74,847,1,1,282.2,5.44,0,0
59.41106,-123.32864,326.79,0.4,0.37,1028,1,1,285.35,2.06,0,0
59.40332,-123.30017,326.46,0.42,0.38,2021,1,1,288.98,4.94,1,0
57.24681,-120.6976,323.04,0.39,0.36,1029,1,1,286.24,2.22,0,0
57.07325,-100.27392,345.4,0.37,0.58,2019,1,1,293.72,3.77,1,0
58.14708,-118.6263,367.0,0.4,0.37,1028,1,2,301.33,9.02,0,0
56.2401,-124.60844,307.97,0.39,0.36,1029,1,1,275.09,1.23,0,0
60.45643,-112.10227,326.26,0.48,0.4,2021,1,1,295.67,7.51,1,0
58.76659,-117.99387,297.42,0.66,0.73,1208,1,1,285.01,3.71,0,0
58.67466,-120.48545,319.91,0.39,0.36,1028,1,1,281.79,4.38,0,0
58.78286,-120.03488,315.25,0.63,0.72,847,1,1,281.32,6.83,0,0
58.88018,-120.52974,307.64,0.38,0.36,1028,1,1,283.35,2.57,0,0
58.81695,-118.20699,305.87,0.54,0.68,847,1,1,285.78,4.44,0,0
58.08886,-119.71312,302.12,0.64,0.72,1208,1,1,281.39,4.96,0,0
58.62625,-120.50425,300.02,0.57,0.69,1208,1,1,280.36,2.29,0,0
58.16323,-120.22462,299.79,0.39,0.36,1029,1,1,281.37,2.47,0,0
58.14448,-118.61402,326.38,0.4,0.37,1028,1,1,294.23,4.08,0,0
58.81212,-118.17186,329.53,0.4,0.37,1028,1,1,288.93,3.69,0,0
57.84414,-122.2052,316.95,0.38,0.36,1029,1,1,284.27,1.7,0,0
58.80661,-118.02008,299.07,0.65,0.73,1208,1,1,282.7,4.56,0,0
59.96078,-117.27903,299.54,0.4,0.37,1028,1,1,284.12,1.22,0,0
58.58178,-117.98231,298.68,0.67,0.74,1208,1,1,283.13,2.7,0,0
58.82735,-118.13206,301.97,0.65,0.73,1208,1,1,285.08,4.66,0,0
58.16643,-120.22266,302.2,0.39,0.36,1029,1,1,278.93,1.94,0,0
58.52276,-120.75407,296.05,0.38,0.36,1028,1,1,281.92,1.29,0,0
58.60196,-121.02367,326.47,0.38,0.36,1028,1,1,283.72,2.78,0,0
57.66523,-120.34338,311.79,0.64,0.72,1208,1,1,280.62,3.77,0,0
58.92899,-120.49326,304.45,0.38,0.36,1028,1,1,283.8,0.77,0,0
57.75622,-120.83162,340.33,0.39,0.36,1029,1,1,291.75,3.68,0,0
58.69756,-120.48502,309.59,0.39,0.36,1028,1,1,283.32,1.05,0,0
59.08037,-120.34368,348.26,0.39,0.36,2021,1,1,300.07,16.5,1,0
58.24166,-118.43147,317.08,0.4,0.37,1028,1,1,290.52,2.71,0,0
58.83425,-120.47179,309.78,0.56,0.69,1208,1,1,282.63,2.85,0,0
59.58315,-120.04961,313.96,0.53,0.67,1208,1,1,277.58,3.14,0,0
58.8022,-120.44231,301.45,0.39,0.36,1028,1,1,280.27,1.14,0,0
58.33915,-120.23745,329.56,0.39,0.36,1028,1,1,288.53,4.67,0,0
58.72196,-120.47111,302.5,0.57,0.69,1208,1,1,280.33,4.93,0,0
58.62054,-120.53185,298.55,0.57,0.69,1208,1,1,280.38,1.83,0,0
57.67756,-120.46336,300.73,0.39,0.36,1029,1,1,282.64,3.82,0,0
58.80458,-118.18653,339.92,0.54,0.68,847,1,1,286.44,12.09,0,0
58.45868,-121.42428,307.89,0.55,0.68,1208,1,1,280.76,6.27,0,0
58.64815,-120.49604,322.4,0.57,0.69,1208,1,1,281.22,6.65,0,0
58.14132,-118.62636,322.16,0.56,0.69,848,1,1,287.43,6.77,0,0
57.25217,-120.70823,297.0,0.39,0.36,1029,1,1,276.66,1.89,0,0
58.78777,-117.99421,311.71,0.53,0.67,847,1,1,287.23,6.74,0,0
59.07205,-120.31912,333.71,0.38,0.36,1028,1,1,289.49,3.62,0,0
58.68199,-120.98782,341.66,0.55,0.68,1208,1,1,280.51,6.06,0,0
57.1005,-100.27545,352.96,0.37,0.58,2019,1,1,307.98,67.69,1,0
58.63127,-120.49627,304.87,0.57,0.69,1208,1,1,280.31,2.29,0,0
58.16513,-119.34899,306.58,0.39,0.37,1029,1,1,286.1,4.26,0,0
58.15544,-120.25014,310.71,0.61,0.71,1208,1,1,281.72,2.84,0,0
58.77773,-118.22728,333.94,0.54,0.68,847,1,1,286.48,8.15,0,0
59.75171,-112.49859,306.7,0.5,0.41,1028,1,1,285.49,1.34,0,0
58.48028,-121.41679,301.69,0.55,0.68,1208,1,1,281.04,5.55,0,0
57.25969,-120.69009,331.8,0.39,0.36,1029,1,1,286.05,2.59,0,0
58.68499,-118.38976,299.83,0.55,0.68,847,1,1,285.88,1.62,0,0
58.73282,-120.46342,300.1,0.39,0.36,1028,1,1,280.57,1.1,0,0
58.81058,-118.20295,305.81,0.4,0.37,1028,1,1,288.12,0.93,0,0
59.07312,-120.32562,317.67,0.38,0.36,1028,1,1,284.61,3.69,0,0
58.83828,-118.11623,304.07,0.4,0.37,1028,1,1,276.19,1.54,0,0
58.54286,-120.72885,305.2,0.57,0.69,1208,1,1,281.46,4.75,0,0
59.79282,-115.15269,310.05,0.42,0.61,847,1,1,288.86,1.63,0,0
58.12402,-118.56033,367.0,0.4,0.37,1028,1,2,297.5,6.39,0,0
59.78133,-115.1685,310.48,0.42,0.61,847,1,1,289.06,2.11,0,0
58.10036,-119.67918,308.07,0.64,0.72,1208,1,1,281.22,6.36,0,0
58.62552,-120.52376,304.59,0.57,0.69,1208,1,1,280.64,1.83,0,0
58.83088,-120.46392,305.08,0.56,0.69,1208,1,1,282.16,2.85,0,0
57.75194,-120.82721,308.54,0.39,0.36,1029,1,1,284.1,3.68,0,0
59.77387,-113.64563,308.89,0.47,0.4,1028,1,1,286.73,1.77,0,0
58.81964,-118.06043,303.57,0.53,0.67,847,1,1,277.48,4.49,0,0
58.54095,-120.73609,315.35,0.38,0.36,1028,1,1,279.83,1.65,0,0
58.82644,-118.07038,303.44,0.65,0.73,1208,1,1,284.9,2.38,0,0
58.81936,-118.15186,331.53,0.4,0.37,1028,1,1,282.8,6.58,0,0
59.75448,-111.77409,305.94,0.52,0.42,1028,1,1,285.01,3.71,0,0
